BuildingID,addr_full,lng,lat
"59202","2313 CRESTON AVENUE BRONX NY 10468","-73.9009","40.8584"
"97545","2306 MORRIS AVENUE BRONX NY 10468","-73.9014","40.8584"
"45716","2200 AQUEDUCT AVENUE EAST BRONX NY 10453","-73.9075","40.8582"
"101356","4633 PARK AVENUE BRONX NY 10458","-73.8932","40.8582"
"66685","416 EAST 187 STREET BRONX NY 10458","-73.8934","40.8582"
"120625","2380 WEBSTER AVENUE BRONX NY 10458","-73.8939","40.8582"
"59200","2310 CRESTON AVENUE BRONX NY 10468","-73.9005","40.8581"
"120623","2376 WEBSTER AVENUE BRONX NY 10458","-73.894","40.858"
"120622","2374 WEBSTER AVENUE BRONX NY 10458","-73.8941","40.858"
"120620","2366 WEBSTER AVENUE BRONX NY 10458","-73.8942","40.8578"
"60492","2234 DAVIDSON AVENUE BRONX NY 10453","-73.9051","40.8577"
"60491","2201 DAVIDSON AVENUE BRONX NY 10453","-73.9058","40.8577"
"119893","2383 WASHINGTON AVENUE BRONX NY 10458","-73.8917","40.8575"
"21667","133 FT GEORGE AVENUE MANHATTAN NY 10040","-73.9274","40.8574"
"66804","553 EAST 188 STREET BRONX NY 10458","-73.8881","40.8573"
"97531","2258 MORRIS AVENUE BRONX NY 10453","-73.9021","40.8573"
"57169","74 CLINTON PLACE BRONX NY 10453","-73.9081","40.8572"
"8623","7 BROADWAY TERRACE MANHATTAN NY 10040","-73.9316","40.8572"
"66704","523 EAST 187 STREET BRONX NY 10458","-73.8901","40.8572"
"114438","2330 TIEBOUT AVENUE BRONX NY 10458","-73.8964","40.8571"
"8622","5 BROADWAY TERRACE MANHATTAN NY 10040","-73.9316","40.8571"
"121194","10 WEST 182 STREET BRONX NY 10453","-73.9053","40.857"
"66701","518 EAST 187 STREET BRONX NY 10458","-73.8903","40.8569"
"85613","2427 HOFFMAN STREET BRONX NY 10458","-73.8881","40.8568"
"101342","4575 PARK AVENUE BRONX NY 10458","-73.8945","40.8568"
"46259","2456 ARTHUR AVENUE BRONX NY 10458","-73.8863","40.8566"
"29067","64 WADSWORTH TERRACE MANHATTAN NY 10040","-73.9308","40.8566"
"98378","2195 MULINER AVENUE BRONX NY 10462","-73.8622","40.8566"
"57148","10 CLINTON PLACE BRONX NY 10453","-73.9058","40.8564"
"66377","106 EAST 182 STREET BRONX NY 10453","-73.9025","40.8564"
"43645","562 WEST 193 STREET MANHATTAN NY 10040","-73.9278","40.8564"
"28043","600 WEST 192 STREET MANHATTAN NY 10040","-73.9291","40.8563"
"85606","2412 HOFFMAN STREET BRONX NY 10458","-73.8879","40.8562"
"8793","268 CABRINI BOULEVARD MANHATTAN NY 10040","-73.9378","40.8562"
"66603","442 EAST 184 STREET BRONX NY 10458","-73.8938","40.8562"
"94897","2179 MATTHEWS AVENUE BRONX NY 10462","-73.8632","40.8561"
"66811","620 EAST 188 STREET BRONX NY 10458","-73.886","40.8559"
"60487","2119 DAVIDSON AVENUE BRONX NY 10453","-73.9067","40.8558"
"66386","259 EAST 182 STREET BRONX NY 10457","-73.8993","40.8557"
"81781","2183 GRAND CONCOURSE BRONX NY 10453","-73.9017","40.8556"
"92622","2366 LORILLARD PLACE BRONX NY 10458","-73.8895","40.8556"
"87331","2412 HUGHES AVENUE BRONX NY 10458","-73.8864","40.8554"
"121107","150 WEST 179 STREET BRONX NY 10453","-73.9138","40.8552"
"77098","1030 ESPLANADE BRONX NY 10461","-73.8593","40.8552"
"48340","2326 BATHGATE AVENUE BRONX NY 10458","-73.8909","40.8552"
"92612","2346 LORILLARD PLACE BRONX NY 10458","-73.89","40.8551"
"29031","321 WADSWORTH AVENUE MANHATTAN NY 10040","-73.9309","40.8549"
"49172","2424 BEAUMONT AVENUE BRONX NY 10458","-73.8838","40.8548"
"59957","2425 CROTONA AVENUE BRONX NY 10458","-73.8835","40.8548"
"107773","2175 RYER AVENUE BRONX NY 10457","-73.9004","40.8548"
"84335","1920 HENNESSY PLACE BRONX NY 10453","-73.9149","40.8548"
"104481","2442 PROSPECT AVENUE BRONX NY 10458","-73.8819","40.8547"
"54876","2400 CAMBRELENG AVENUE BRONX NY 10458","-73.8851","40.8546"
"107772","2170 RYER AVENUE BRONX NY 10457","-73.8998","40.8546"
"92757","1920 LORING PLACE SOUTH BRONX NY 10453","-73.9141","40.8545"
"110137","2437 SOUTHERN BOULEVARD BRONX NY 10458","-73.8817","40.8545"
"104476","2427 PROSPECT AVENUE BRONX NY 10458","-73.8826","40.8545"
"66750","689 EAST 187 STREET BRONX NY 10458","-73.8848","40.8545"
"81463","2053 GRAND AVENUE BRONX NY 10453","-73.9094","40.8544"
"43610","612 WEST 189 STREET MANHATTAN NY 10040","-73.9309","40.8544"
"113923","4533 3 AVENUE BRONX NY 10458","-73.891","40.8544"
"116882","1974 DR M L KING JR BOULEVARD BRONX NY 10453","-73.9112","40.8543"
"45567","1905 ANDREWS AVENUE SOUTH BRONX NY 10453","-73.9139","40.8543"
"60471","2059 DAVIDSON AVENUE BRONX NY 10453","-73.9084","40.8543"
"60470","2055 DAVIDSON AVENUE BRONX NY 10453","-73.9085","40.8542"
"119113","2069 WALTON AVENUE BRONX NY 10453","-73.9062","40.8541"
"116879","1966 DR M L KING JR BOULEVARD BRONX NY 10453","-73.9114","40.8541"
"119850","2192 WASHINGTON AVENUE BRONX NY 10457","-73.8939","40.8541"
"66664","632 EAST 186 STREET BRONX NY 10458","-73.8871","40.8541"
"119115","2074 WALTON AVENUE BRONX NY 10453","-73.9056","40.854"
"116878","1962 DR M L KING JR BOULEVARD BRONX NY 10453","-73.9115","40.854"
"87320","2334 HUGHES AVENUE BRONX NY 10458","-73.8876","40.854"
"101317","4462 PARK AVENUE BRONX NY 10457","-73.8951","40.854"
"46208","2325 ARTHUR AVENUE BRONX NY 10458","-73.8892","40.854"
"107768","2108 RYER AVENUE BRONX NY 10457","-73.9001","40.8539"
"60116","2125 CRUGER AVENUE BRONX NY 10462","-73.8671","40.8539"
"87319","2322 HUGHES AVENUE BRONX NY 10458","-73.8877","40.8539"
"88873","2050 JEROME AVENUE BRONX NY 10453","-73.9068","40.8539"
"81772","2081 GRAND CONCOURSE BRONX NY 10453","-73.903","40.8538"
"45699","2100 ANTHONY AVENUE BRONX NY 10457","-73.9012","40.8538"
"107767","2105 RYER AVENUE BRONX NY 10457","-73.9008","40.8537"
"48308","2239 BATHGATE AVENUE BRONX NY 10457","-73.893","40.8536"
"28024","1551 ST NICHOLAS AVENUE MANHATTAN NY 10040","-73.931","40.8536"
"92750","1868 LORING PLACE SOUTH BRONX NY 10453","-73.9146","40.8535"
"81456","2015 GRAND AVENUE BRONX NY 10453","-73.9101","40.8535"
"59124","618 CRESCENT AVENUE BRONX NY 10458","-73.8879","40.8535"
"98961","1114 NEILL AVENUE BRONX NY 10461","-73.8554","40.8535"
"48311","2244 BATHGATE AVENUE BRONX NY 10457","-73.8925","40.8534"
"116873","1934 DR M L KING JR BOULEVARD BRONX NY 10453","-73.912","40.8534"
"66765","764 EAST 187 STREET BRONX NY 10458","-73.8825","40.8534"
"66766","768 EAST 187 STREET BRONX NY 10458","-73.8824","40.8533"
"54862","2321 CAMBRELENG AVENUE BRONX NY 10458","-73.8861","40.8533"
"6261","461 AUDUBON AVENUE MANHATTAN NY 10040","-73.9287","40.8532"
"103016","1840 PHELAN PLACE BRONX NY 10453","-73.9161","40.8532"
"87306","2308 HUGHES AVENUE BRONX NY 10458","-73.8876","40.8531"
"45558","1876 ANDREWS AVENUE SOUTH BRONX NY 10453","-73.9137","40.8531"
"43568","600 WEST 187 STREET MANHATTAN NY 10033","-73.9314","40.853"
"116998","2085 VALENTINE AVENUE BRONX NY 10457","-73.9002","40.8529"
"48300","2190 BATHGATE AVENUE BRONX NY 10457","-73.8932","40.8529"
"66415","546 EAST 182 STREET BRONX NY 10457","-73.8926","40.8528"
"97490","2033 MORRIS AVENUE BRONX NY 10453","-73.9063","40.8528"
"104456","2343 PROSPECT AVENUE BRONX NY 10458","-73.8834","40.8528"
"59154","2043 CRESTON AVENUE BRONX NY 10453","-73.9052","40.8527"
"44551","2238 ADAMS PLACE BRONX NY 10457","-73.8887","40.8527"
"97492","2038 MORRIS AVENUE BRONX NY 10453","-73.9057","40.8527"
"97484","2027 MORRIS AVENUE BRONX NY 10453","-73.9064","40.8526"
"66642","771 EAST 185 STREET BRONX NY 10460","-73.8826","40.8526"
"28016","1530 ST NICHOLAS AVENUE MANHATTAN NY 10033","-73.9309","40.8526"
"8258","4329 BROADWAY MANHATTAN NY 10033","-73.9348","40.8526"
"81442","1986 GRAND AVENUE BRONX NY 10453","-73.9103","40.8526"
"59921","2311 CROTONA AVENUE BRONX NY 10458","-73.8846","40.8525"
"103006","1807 PHELAN PLACE BRONX NY 10453","-73.9174","40.8525"
"43550","529 WEST 187 STREET MANHATTAN NY 10033","-73.929","40.8525"
"119102","2003 WALTON AVENUE BRONX NY 10453","-73.9077","40.8525"
"59920","2309 CROTONA AVENUE BRONX NY 10458","-73.8846","40.8525"
"43540","561 WEST 186 STREET MANHATTAN NY 10033","-73.9308","40.8524"
"97472","2011 MORRIS AVENUE BRONX NY 10453","-73.9068","40.8523"
"66206","306 EAST 180 STREET BRONX NY 10457","-73.8997","40.8522"
"66211","363 EAST 180 STREET BRONX NY 10457","-73.8986","40.8522"
"97474","2014 MORRIS AVENUE BRONX NY 10453","-73.9062","40.8521"
"43523","603 WEST 185 STREET MANHATTAN NY 10033","-73.9324","40.8521"
"59145","2015 CRESTON AVENUE BRONX NY 10453","-73.9058","40.8521"
"119100","1979 WALTON AVENUE BRONX NY 10453","-73.9081","40.852"
"66100","54 EAST 179 STREET BRONX NY 10453","-73.9075","40.8519"
"48288","2158 BATHGATE AVENUE BRONX NY 10457","-73.894","40.8519"
"43535","552 WEST 186 STREET MANHATTAN NY 10033","-73.9308","40.8518"
"113903","4415 3 AVENUE BRONX NY 10457","-73.8934","40.8518"
"43533","511 WEST 186 STREET MANHATTAN NY 10033","-73.9293","40.8517"
"73532","261 EAST BURNSIDE AVENUE BRONX NY 10457","-73.9022","40.8517"
"43532","507 WEST 186 STREET MANHATTAN NY 10033","-73.9291","40.8516"
"119098","1970 WALTON AVENUE BRONX NY 10453","-73.9079","40.8515"
"806080","521 WEST 186 STREET MANHATTAN NY 10033","-73.9294","40.8515"
"66556","740 EAST 183 STREET BRONX NY 10458","-73.8844","40.8514"
"6243","400 AUDUBON AVENUE MANHATTAN NY 10033","-73.9308","40.8514"
"116141","1756 UNDERCLIFF AVENUE BRONX NY 10453","-73.9197","40.8514"
"81755","2001 GRAND CONCOURSE BRONX NY 10453","-73.905","40.8514"
"59142","1995 CRESTON AVENUE BRONX NY 10453","-73.9064","40.8513"
"5873","495 WEST 186 STREET MANHATTAN NY 10033","-73.9282","40.8512"
"74440","65 EAST TREMONT AVENUE BRONX NY 10453","-73.9078","40.8511"
"103740","1764 POPHAM AVENUE BRONX NY 10453","-73.9186","40.8511"
"26890","90 PINEHURST AVENUE MANHATTAN NY 10033","-73.9396","40.851"
"94828","2013 MATTHEWS AVENUE BRONX NY 10462","-73.8633","40.851"
"96885","1747 MONTGOMERY AVENUE BRONX NY 10453","-73.9185","40.8508"
"805326","1466 ST NICHOLAS AVENUE MANHATTAN NY 10033","-73.9324","40.8507"
"66439","690 EAST 182 STREET BRONX NY 10457","-73.8872","40.8506"
"65952","156 EAST 178 STREET BRONX NY 10453","-73.9063","40.8506"
"27989","1445 ST NICHOLAS AVENUE MANHATTAN NY 10033","-73.9333","40.8505"
"27993","1460 ST NICHOLAS AVENUE MANHATTAN NY 10033","-73.9324","40.8505"
"21821","455 FT WASHINGTON AVENUE MANHATTAN NY 10033","-73.9388","40.8505"
"43468","573 WEST 183 STREET MANHATTAN NY 10033","-73.9322","40.8505"
"8242","4260 BROADWAY MANHATTAN NY 10033","-73.9355","40.8504"
"96878","1727 MONTGOMERY AVENUE BRONX NY 10453","-73.919","40.8504"
"119804","2041 WASHINGTON AVENUE BRONX NY 10457","-73.8966","40.8503"
"43442","605 WEST 182 STREET MANHATTAN NY 10033","-73.9337","40.8503"
"82317","790 GROTE STREET BRONX NY 10460","-73.8831","40.8503"
"43451","553 WEST 183 STREET MANHATTAN NY 10033","-73.9316","40.8502"
"8800","45 CABRINI BOULEVARD MANHATTAN NY 10033","-73.9407","40.8502"
"49441","2153 BELMONT AVENUE BRONX NY 10457","-73.8891","40.8502"
"806562","236 EAST 178 STREET BRONX NY 10457","-73.9037","40.8502"
"27988","1441 ST NICHOLAS AVENUE MANHATTAN NY 10033","-73.9335","40.8501"
"43445","620 WEST 182 STREET MANHATTAN NY 10033","-73.9343","40.8501"
"21819","452 FT WASHINGTON AVENUE MANHATTAN NY 10033","-73.9382","40.8501"
"28992","160 WADSWORTH AVENUE MANHATTAN NY 10033","-73.9353","40.8501"
"96874","1705 MONTGOMERY AVENUE BRONX NY 10453","-73.9194","40.85"
"6226","361 AUDUBON AVENUE MANHATTAN NY 10033","-73.931","40.85"
"66448","735 EAST 182 STREET BRONX NY 10457","-73.8854","40.85"
"806561","16 EAST 177 STREET BRONX NY 10453","-73.91","40.8499"
"43459","562 WEST 183 STREET MANHATTAN NY 10033","-73.9322","40.8499"
"60447","1824 DAVIDSON AVENUE BRONX NY 10453","-73.9118","40.8499"
"60444","1815 DAVIDSON AVENUE BRONX NY 10453","-73.9123","40.8498"
"43439","569 WEST 182 STREET MANHATTAN NY 10033","-73.9325","40.8498"
"66093","446 EAST 179 STREET BRONX NY 10457","-73.8976","40.8497"
"43391","720 WEST 180 STREET MANHATTAN NY 10033","-73.9381","40.8497"
"27985","1430 ST NICHOLAS AVENUE MANHATTAN NY 10033","-73.9331","40.8496"
"108419","1622 SEDGWICK AVENUE BRONX NY 10453","-73.9226","40.8495"
"116104","1639 UNDERCLIFF AVENUE BRONX NY 10453","-73.9221","40.8494"
"119085","1890 WALTON AVENUE BRONX NY 10453","-73.909","40.8494"
"81742","1900 GRAND CONCOURSE BRONX NY 10457","-73.9054","40.8494"
"60441","1789 DAVIDSON AVENUE BRONX NY 10453","-73.9127","40.8493"
"49692","1991 BIRCHALL AVENUE BRONX NY 10462","-73.8682","40.8493"
"806197","1892 MORRIS AVENUE BRONX NY 10453","-73.9079","40.8492"
"8230","4221 BROADWAY MANHATTAN NY 10033","-73.9372","40.8491"
"49426","2113 BELMONT AVENUE BRONX NY 10457","-73.8897","40.8491"
"8232","4230 BROADWAY MANHATTAN NY 10033","-73.9364","40.8491"
"60439","1775 DAVIDSON AVENUE BRONX NY 10453","-73.9129","40.8491"
"74005","259 EAST TREMONT AVENUE BRONX NY 10457","-73.9037","40.8491"
"98082","111 MT HOPE PLACE BRONX NY 10453","-73.9076","40.849"
"43403","558 WEST 181 STREET MANHATTAN NY 10033","-73.9333","40.8488"
"81429","1718 GRAND AVENUE BRONX NY 10453","-73.9135","40.8488"
"73942","220 EAST TREMONT AVENUE BRONX NY 10457","-73.9051","40.8488"
"43402","554 WEST 181 STREET MANHATTAN NY 10033","-73.933","40.8487"
"73951","228 EAST TREMONT AVENUE BRONX NY 10457","-73.9049","40.8487"
"5857","2461 AMSTERDAM AVENUE MANHATTAN NY 10033","-73.93","40.8487"
"97431","1870 MORRIS AVENUE BRONX NY 10453","-73.9082","40.8486"
"8801","5 CABRINI BOULEVARD MANHATTAN NY 10033","-73.9409","40.8486"
"26883","5 PINEHURST AVENUE MANHATTAN NY 10033","-73.9399","40.8485"
"27978","1395 ST NICHOLAS AVENUE MANHATTAN NY 10033","-73.9345","40.8485"
"23409","20 LAUREL HILL TERRACE MANHATTAN NY 10033","-73.9298","40.8485"
"47459","1909 BARNES AVENUE BRONX NY 10462","-73.8638","40.8485"
"119788","1961 WASHINGTON AVENUE BRONX NY 10457","-73.8973","40.8484"
"27977","1392 ST NICHOLAS AVENUE MANHATTAN NY 10033","-73.9341","40.8483"
"52248","1879 BRONXDALE AVENUE BRONX NY 10462","-73.8613","40.8483"
"8225","4197 BROADWAY MANHATTAN NY 10033","-73.938","40.8482"
"66252","670 EAST 180 STREET BRONX NY 10457","-73.8895","40.8482"
"65840","54 EAST 176 STREET BRONX NY 10453","-73.9105","40.8482"
"65790","108 EAST 176 STREET BRONX NY 10453","-73.9093","40.8482"
"98104","236 MT HOPE PLACE BRONX NY 10457","-73.9048","40.8482"
"52227","1840 BRONXDALE AVENUE BRONX NY 10462","-73.8598","40.848"
"66111","615 EAST 179 STREET BRONX NY 10457","-73.8917","40.8479"
"116823","1656 DR M L KING JR BOULEVARD BRONX NY 10453","-73.9183","40.8479"
"27668","4 SOUTH PINEHURST AVENUE MANHATTAN NY 10033","-73.9409","40.8479"
"43329","717 WEST 177 STREET MANHATTAN NY 10033","-73.9387","40.8479"
"43341","656 WEST 178 STREET MANHATTAN NY 10033","-73.9371","40.8479"
"81421","1682 GRAND AVENUE BRONX NY 10453","-73.9141","40.8478"
"97911","959 MORRIS PARK AVENUE BRONX NY 10462","-73.8576","40.8478"
"45627","1842 ANTHONY AVENUE BRONX NY 10457","-73.9034","40.8477"
"119076","1770 WALTON AVENUE BRONX NY 10453","-73.9099","40.8477"
"43372","512 WEST 180 STREET MANHATTAN NY 10033","-73.9325","40.8476"
"6211","283 AUDUBON AVENUE MANHATTAN NY 10033","-73.9328","40.8476"
"65828","344 EAST 176 STREET BRONX NY 10457","-73.902","40.8476"
"43371","508 WEST 180 STREET MANHATTAN NY 10033","-73.9324","40.8476"
"94244","2136 MAPES AVENUE BRONX NY 10460","-73.8843","40.8476"
"97428","1815 MORRIS AVENUE BRONX NY 10453","-73.9091","40.8475"
"59870","2070 CROTONA AVENUE BRONX NY 10457","-73.889","40.8475"
"43349","517 WEST 179 STREET MANHATTAN NY 10033","-73.9327","40.8474"
"81414","1666 GRAND AVENUE BRONX NY 10453","-73.9144","40.8474"
"45205","1908 AMETHYST STREET BRONX NY 10462","-73.868","40.8474"
"94781","1836 MATTHEWS AVENUE BRONX NY 10462","-73.8618","40.8473"
"45204","1906 AMETHYST STREET BRONX NY 10462","-73.8681","40.8472"
"81406","1645 GRAND AVENUE BRONX NY 10453","-73.9152","40.8472"
"120833","1814 WEEKS AVENUE BRONX NY 10457","-73.9071","40.8472"
"87218","1997 HUGHES AVENUE BRONX NY 10457","-73.892","40.8472"
"52231","1847 BRONXDALE AVENUE BRONX NY 10462","-73.8601","40.8472"
"96765","2155 MOHEGAN AVENUE BRONX NY 10460","-73.8823","40.8471"
"94235","2107 MAPES AVENUE BRONX NY 10460","-73.8855","40.847"
"66001","601 EAST 178 STREET BRONX NY 10457","-73.8927","40.847"
"120830","1801 WEEKS AVENUE BRONX NY 10457","-73.9076","40.847"
"121037","82 WEST 174 STREET BRONX NY 10453","-73.9172","40.8469"
"52224","1825 BRONXDALE AVENUE BRONX NY 10462","-73.86","40.8469"
"117758","1860 VICTOR STREET BRONX NY 10462","-73.8674","40.8469"
"49967","1731 BOGART AVENUE BRONX NY 10462","-73.8577","40.8467"
"43304","611 WEST 176 STREET MANHATTAN NY 10033","-73.9365","40.8465"
"49405","1978 BELMONT AVENUE BRONX NY 10457","-73.8911","40.8464"
"52216","1761 BRONXDALE AVENUE BRONX NY 10462","-73.8596","40.8462"
"78922","1710 FOWLER AVENUE BRONX NY 10462","-73.8577","40.8461"
"97886","850 MORRIS PARK AVENUE BRONX NY 10462","-73.8606","40.8461"
"120821","1771 WEEKS AVENUE BRONX NY 10457","-73.9078","40.846"
"824297","1819 HUNT AVENUE BRONX NY 10462","-73.8657","40.846"
"96800","1760 MONROE AVENUE BRONX NY 10457","-73.9063","40.8459"
"113862","4173 3 AVENUE BRONX NY 10457","-73.897","40.8457"
"47404","1741 BARNES AVENUE BRONX NY 10462","-73.8626","40.8457"
"59840","1968 CROTONA AVENUE BRONX NY 10457","-73.8904","40.8456"
"115556","1757 TOPPING AVENUE BRONX NY 10457","-73.906","40.8456"
"806324","946 BRONX PARK SOUTH BRONX NY 10460","-73.8794","40.8455"
"74525","1745 EASTBURN AVENUE BRONX NY 10457","-73.9087","40.8455"
"109398","1531 SHAKESPEARE AVENUE BRONX NY 10452","-73.9195","40.8455"
"52046","938 BRONX PARK SOUTH BRONX NY 10460","-73.8799","40.8454"
"115551","1750 TOPPING AVENUE BRONX NY 10457","-73.9054","40.8454"
"99210","1525 NELSON AVENUE BRONX NY 10452","-73.9204","40.8454"
"806295","1493 BLONDELL AVENUE BRONX NY 10461","-73.8449","40.8454"
"120521","1764 WEBSTER AVENUE BRONX NY 10457","-73.902","40.8454"
"43297","507 WEST 176 STREET MANHATTAN NY 10033","-73.9338","40.8454"
"27957","1291 ST NICHOLAS AVENUE MANHATTAN NY 10033","-73.937","40.8454"
"43209","725 WEST 172 STREET MANHATTAN NY 10032","-73.9417","40.8453"
"43295","503 WEST 176 STREET MANHATTAN NY 10033","-73.9336","40.8453"
"118717","1733 WALLACE AVENUE BRONX NY 10462","-73.8636","40.8452"
"104386","2000 PROSPECT AVENUE BRONX NY 10457","-73.8878","40.8452"
"27955","1281 ST NICHOLAS AVENUE MANHATTAN NY 10033","-73.9372","40.8451"
"28991","15 WADSWORTH AVENUE MANHATTAN NY 10033","-73.938","40.8451"
"85683","1731 HOLLAND AVENUE BRONX NY 10462","-73.8644","40.845"
"93702","1566 MACOMBS ROAD BRONX NY 10452","-73.9171","40.8446"
"94216","1979 MAPES AVENUE BRONX NY 10460","-73.8877","40.8445"
"21790","273 FT WASHINGTON AVENUE MANHATTAN NY 10032","-73.9412","40.8445"
"97426","1711 MORRIS AVENUE BRONX NY 10457","-73.9097","40.8445"
"117520","757 VAN NEST AVENUE BRONX NY 10462","-73.8636","40.8444"
"89093","1540 JESUP AVENUE BRONX NY 10452","-73.9182","40.8444"
"60386","2950 DANIEL STREET BRONX NY 10461","-73.8319","40.8444"
"118554","2117 VYSE AVENUE BRONX NY 10460","-73.8801","40.8443"
"43271","516 WEST 175 STREET MANHATTAN NY 10033","-73.9346","40.8443"
"57063","1935 CLINTON AVENUE BRONX NY 10457","-73.891","40.8442"
"81714","1665 GRAND CONCOURSE BRONX NY 10452","-73.9121","40.8441"
"57062","1933 CLINTON AVENUE BRONX NY 10457","-73.8911","40.8441"
"117523","760 VAN NEST AVENUE BRONX NY 10462","-73.8633","40.844"
"818299","1686 MONROE AVENUE BRONX NY 10457","-73.9065","40.844"
"890372","2077 DALY AVENUE BRONX NY 10460","-73.8825","40.844"
"119063","1605 WALTON AVENUE BRONX NY 10452","-73.9131","40.844"
"27947","1252 ST NICHOLAS AVENUE MANHATTAN NY 10032","-73.9374","40.8439"
"94506","1967 MARMION AVENUE BRONX NY 10460","-73.8868","40.8439"
"60363","2076 DALY AVENUE BRONX NY 10460","-73.8819","40.8438"
"840429","1982 MARMION AVENUE BRONX NY 10460","-73.8861","40.8438"
"43256","526 WEST 174 STREET MANHATTAN NY 10033","-73.9353","40.8438"
"888627","239 EAST 173 STREET BRONX NY 10457","-73.9073","40.8438"
"43255","522 WEST 174 STREET MANHATTAN NY 10033","-73.9352","40.8437"
"21786","260 FT WASHINGTON AVENUE MANHATTAN NY 10032","-73.941","40.8437"
"840421","1985 SOUTHERN BOULEVARD BRONX NY 10460","-73.8858","40.8437"
"43228","527 WEST 173 STREET MANHATTAN NY 10032","-73.9355","40.8436"
"97417","1665 MORRIS AVENUE BRONX NY 10457","-73.9098","40.8436"
"118542","2077 VYSE AVENUE BRONX NY 10460","-73.8812","40.8435"
"87070","2020 HONEYWELL AVENUE BRONX NY 10460","-73.8834","40.8434"
"56378","187 CITY ISLAND AVENUE BRONX NY 10464","-73.7854","40.8434"
"118543","2078 VYSE AVENUE BRONX NY 10460","-73.8806","40.8433"
"66168","943 EAST 179 STREET BRONX NY 10460","-73.8816","40.8432"
"89078","1475 JESUP AVENUE BRONX NY 10452","-73.9196","40.8432"
"116612","1683 UNIONPORT ROAD BRONX NY 10462","-73.8664","40.8432"
"21781","238 FT WASHINGTON AVENUE MANHATTAN NY 10032","-73.9415","40.8431"
"87542","1659 HUNT AVENUE BRONX NY 10462","-73.8646","40.843"
"27938","1218 ST NICHOLAS AVENUE MANHATTAN NY 10032","-73.9384","40.8429"
"65741","701 EAST 175 STREET BRONX NY 10457","-73.8931","40.8429"
